id,message,label
4515,i watched the best movie please reserve me a copy when it releases,general_quirky
6939,please choose a game that you can play with me,play_game
7662,what is google,qa_definition
549,toggle wemo plug socket on,iot_wemo_on
9686,can i get a train ticket to,transport_ticket
1607,disable music player,audio_volume_mute
3810,anything is okay for me.,general_dontcare
4324,"musch appreciated, that's good.",general_praise
3959,"s1, could you please clarify me about what you've just said once again.",general_explain
3159,hey send email to john,email_sendemail
2147,add a reminder to april fourth to go to the dentist,calendar_set
10202,new york time,datetime_query
5738,add this one also,lists_createoradd
10654,save my opinion about the current song playing,music_likeness
4907,start making a coffee,iot_coffee
4702,please clean the floor,iot_cleaning
510,by main power off,iot_hue_lightoff
7166,make my collection mostly pop with a good bit of psychedelia,play_music
8035,what is three hundred and four plus one,qa_maths
4264,thanks for reminding me.,general_praise
6910,let's play space invaders together,play_game
385,"you are my star, thank you so much, olly.",general_praise
156,search for your favorite meal,cooking_recipe
8390,whats around,recommendation_locations
618,add this song to favorites playlist,music_likeness
10638,delete from playlist my old english songs list,lists_remove
6248,save this song as my favorite,music_likeness
5362,turn light off,iot_hue_lightoff
10605,do i have banana in my shopping list,lists_query
4107,"wait, this is not the right command.",general_negate
7338,tune in some radio,play_radio
8457,what is the best shop restaurant around angel,recommendation_locations
166,it is ten am in eastern standard time what time it is now it pacific standard time,datetime_convert
2416,how long should i cook chicken for,cooking_recipe
3690,don't care.,general_dontcare
10119,where is my meeting at nine am,calendar_query
5046,change the lights of the house to a blue hue,iot_hue_lightchange
10891,what is going on in south tampa today,recommendation_events
8083,what is the highest microsoft stock price today,qa_stock
1053,what are the traffic conditions on the one hundred and one,transport_traffic
10765,play favorited podcasts on fishing,play_podcasts
8745,send a tweet to safeway about water in my gas,social_post
7131,select and play only christian rock from one thousand nine hundred and ninety upwards,play_music
10603,what lists are available,lists_query
2369,how do i bake a potato,cooking_recipe
8203,turn on notification for all news on the stock market,qa_stock
6195,please save the remarks i have on this current song,music_likeness
9611,book for me a train ticket to washingdon dc,transport_ticket
4946,prepare coffee,iot_coffee
1800,today's schedule,calendar_query
5502,please brighten the lights,iot_hue_lightup
1355,set up an alarm clock at one pm,alarm_set
8545,nearest walmart location,recommendation_locations
9331,how long is the walk from nyack to valley cottage,transport_query
3447,olly can you shut up.,general_commandstop
6921,open subway surfers,play_game
7235,please play a podcast,play_podcasts
6142,remove the list,lists_remove
3259,correcly.,general_affirm
8178,how much is apple stock worth,qa_stock
8848,has john replied to my facebook post,social_query
1439,set my alarm for six thirty in the morning tomorrow,alarm_set
2618,ten past seven,datetime_query
11037,book a cab in the evening for me,transport_taxi
10962,what is currently trending on twitter,social_query
9362,when does the next train to work leave,transport_query
8924,let me know what maria has put on her facebook over the weekend,social_query
1276,remove all alarm of sunday,alarm_remove
8882,how many likes does my last instagram photo have,social_query
9110,where is an olive garden that does takeaway,takeaway_query
9870,is there bad traffic on the highway right now,transport_traffic
4681,could you repeat that.,general_repeat
4990,make me coffee now,iot_coffee
7369,play the urban radio station,play_radio
2065,please delete all meeting after seven am,calendar_remove
2672,add this email to my contact,email_addcontact
9877,tell me what was the temperature in our city at twelve pm,weather_query
5931,what items did i plan to buy,lists_query
3876,explain further on last sentence to me please.,general_explain
7217,will you please play a podcast,play_podcasts
8917,what are trending topics on twitter right now,social_query
528,can you turn up the lights,iot_hue_lightup
4140,"oops, i think you do not understand me.",general_negate
376,"uh no, you did not understand what i am searching for.",general_negate
5092,please change the light to green,iot_hue_lightchange
6064,remove my to do list,lists_remove
8776,customer service complaint,social_post
2599,what is the current time in lagos nigeria,datetime_query
5973,do i have anything outstanding on any lists,lists_query
9187,does fridays do takeaway,takeaway_query
2365,what is the difference between bake and broil,cooking_recipe
730,play fishing podcasts that are favorited,play_podcasts
3135,compose a mail for jack,email_sendemail
9939,what's it like outside,weather_query
8028,multiply one thousand by twelve,qa_maths
397,today i had a lunch with my longtime sweetheart play me a nice song to the mood,general_quirky
1968,cancel the breakfast at tiffany's house,calendar_remove
3307,yes you've understood that right.,general_affirm
7575,tell me the exchange rate of rupee for dollar,qa_currency
4295,i appreciate answers.,general_praise
2348,search for gluten free menus,cooking_recipe
3196,yeap excellent response to the command.,general_affirm
1363,set alarm for one hour from now,alarm_set
770,how much is dollars american worth in yen,qa_currency
4597,replay the last utterance said.,general_repeat
8442,give me the name of all the shops in my area,recommendation_locations
9701,fetch me two train tickets for the earliest train to paris,transport_ticket
4106,i think this was not correct.,general_negate
2885,what is email id of john,email_querycontact
5330,please turn off only right side light,iot_hue_lightoff
3989,i need a funny joke to tell sam,general_joke
7396,start bbc radio,play_radio
5983,check out my to do list,lists_query
4081,thanks but this is not the right response.,general_negate
8611,look up movies near me,recommendation_movies
2310,find a recipe that uses ground beef and zucchini,cooking_recipe
9895,how much snow has fallen in maine since yesterday,weather_query
2197,i have a meeting tomorrow morning at ten please remind me,calendar_set
2284,recipe please,cooking_recipe
10674,tell me the singer of this track,music_query
477,make curser adjustable position,iot_hue_lightchange
2791,do i have a new email from eric,email_query
5177,lower the brightness of the lights,iot_hue_lightdim
10800,what is the exchange of euro to dollars,qa_currency
8669,complaint on service provider on my twitter,social_post
4369,thank you very much for that information.,general_praise
9560,book me a train ticket in any train to bombay for tomorrow,transport_ticket
2519,what day does my birthday fall on next year,datetime_query
3777,this is unimportant.,general_dontcare
2208,remind me later,calendar_set
10937,tweet comcast and tell them that their service is down again,social_post
9710,please book the five pm train to rockville,transport_ticket
8976,call peking garden,takeaway_order
7968,what is three times seven,qa_maths
1942,make a list of all the halloween events going around in new york,calendar_query
1799,time time is the holiday party at the office,calendar_query
9399,what are departure arrival times for this train,transport_query
7716,what is computer,qa_definition
11104,what degree is it outside,weather_query
694,can we play twenty questions,play_game
2006,cancel meeting at three,calendar_remove
7719,what does speaker mean,qa_definition
9573,book a train for twenty two march at twelve pm,transport_ticket
1623,please mute the sound,audio_volume_mute
2478,how much later is new york than la,datetime_convert
304,i like you to check and confirm what i said please.,general_confirm
8287,any events this weekend in pondichery,recommendation_events
3289,good response to command.,general_affirm
6307,current song rating three stars,music_likeness
1674,i'm in a meeting please do not speak,audio_volume_mute
6544,give me the winning numbers to the powerball lottery,news_query
8299,events upcoming,recommendation_events
3682,"any one will be okay with me, olly.",general_dontcare
1818,where is the event today,calendar_query
9852,traffic report,transport_traffic
4238,you've done it right thank you so much.,general_praise
4252,"it's helpful, thank you very much.",general_praise
8449,find a grocery store in town that carries creamed pickled herring,recommendation_locations
3107,email alice to let her know we are on the way,email_sendemail
2410,show me pancakes,cooking_recipe
6511,please proceed to the next available rock song,music_settings
835,can you add up thirteen plus five plus nine for me,qa_maths
10122,what is next in my calendar,calendar_query
6885,open chess app and begin game,play_game
143,it should spices,cooking_recipe
1341,set an alarm for two pm,alarm_set
8573,what do you suggest that i watch this weekend,recommendation_movies
5267,turn down the lights to medium,iot_hue_lightoff
1277,do not wake me up tomorrow,alarm_remove
1770,increase the volume a bit,audio_volume_up
3922,i didn't catch that.,general_explain
2994,when was the last call i received from jordan,email_querycontact
8305,list events nearby new york,recommendation_events
5803,add the item to the list,lists_createoradd
9338,can i get the directions to the nearest bar,transport_query
2783,please tell me how many emails i have,email_query
5123,can you change the light colors into dark in the house,iot_hue_lightchange
10978,food order from grubhub,takeaway_order
9900,will it get warmer here next week,weather_query
8716,write this complaint to comcasts customer service twitter,social_post
5495,turn up the brightness,iot_hue_lightup
6285,make a note please i like modern alternative rock music,music_likeness
8315,what is going on around me,recommendation_events
5121,select a different color for the lights,iot_hue_lightchange
3576,could you please confirm the details.,general_confirm
4100,"uh no, you've done in wrong manner.",general_negate
2583,give me the time in london,datetime_query
617,i like it,music_likeness
8008,what is zero divided by zero,qa_maths
3684,"this is unimportant to me, olly.",general_dontcare
6432,when was this song first recorded,music_query
8796,please read my facebook feed,social_query
8045,what is eighty seven minus fourteen,qa_maths
1335,please set alarm for,alarm_set
6730,can you play my latest audio book,play_audiobook
8352,please search for local events,recommendation_events
7673,tell me what a freeway is,qa_definition
2777,what is my recent email activity,email_query
4519,too private,general_quirky
2004,remove the event from monday,calendar_remove
1408,please set alarm for all days,alarm_set
10461,i want to hear what i've said again.,general_repeat
5830,add eggs to list,lists_createoradd
8886,how many likes does my status from yesterday have,social_query
10061,set an alarm for five am,alarm_set
2329,please find the recipe for meatballs,cooking_recipe
8466,hey olly tell me what shops i am near,recommendation_locations
7665,give me the definition of the word armor,qa_definition
7103,please play me a song from my favourite list,play_music
7272,play next on podcast,play_podcasts
1883,let me know about upcoming events,calendar_query
10337,i want you to check what just said please.,general_confirm
2612,current date please,datetime_query
2907,what is this person's contact information,email_querycontact
8404,i want to find some chinese food what is near me,recommendation_locations
6580,what happened last week,news_query
8568,what is a good iranian film from two thousand and sixteen,recommendation_movies
319,i do not really mind for whatever.,general_dontcare
6923,i want to play poker with you,play_game
1508,decrease twenty percent,audio_volume_down
5761,grocery list add eggs,lists_createoradd
6290,mark this song as a favorite,music_likeness
2059,delete my meeting for tomorrow,calendar_remove
9873,i will need a scarf in afternoon to overcome sunlight,weather_query
7669,what is the definition of forensic,qa_definition
9691,buy a train ticket from lakeland florida to new york,transport_ticket
5655,please turn on my door lock,iot_wemo_on
10647,add my opinion to this song great,music_likeness
1541,lower the speakers,audio_volume_down
9662,book a first class ticket in the next train to miami,transport_ticket
4402,famous person biographies,general_quirky
2242,remind me to go grocery shopping today,calendar_set
2655,add dr rosenstock as an email contact,email_addcontact
4822,initiate to operate robot vacuum cleaner,iot_cleaning
6812,play the time machine by h g wells,play_audiobook
5018,change the light color to red,iot_hue_lightchange
3027,display address of john,email_querycontact
2718,i would like you to add an email to my contacts,email_addcontact
1595,mute for two hours,audio_volume_mute
10589,reopen groceries and add milk,lists_createoradd
2087,reset all events in calendar,calendar_remove
232,what is jill's home phone number,email_querycontact
2865,do i have an email from person a,email_query
3007,please let me know the what raj's status update in facebook,email_querycontact
10933,what movies are playing tonight,recommendation_movies
7039,google find and play florida georgia line the one with nelly,play_music
4569,please speak the last one said one more time.,general_repeat
4219,sorry but i think you got it wrongly.,general_negate
10301,olly please could you shut down.,general_commandstop
7866,how many countries are in the european union,qa_factoid
769,if i have five dollars how many rupies is that,qa_currency
9660,open train ticket app,transport_ticket
6746,can you put on the chuck palhunik audio book,play_audiobook
8318,tell me all local events,recommendation_events
2024,remove my calendar event at one pm today,calendar_remove
2378,get recipe for apple pie,cooking_recipe
2575,i need to know what is the date today,datetime_query
3554,can you check and confirm details.,general_confirm
421,i need to hear what you've said again.,general_repeat
6019,remove this list from the others,lists_remove
5151,lower the lights in the bedroom,iot_hue_lightdim
1919,what meetings do i have next thursday,calendar_query
1792,turn up sound,audio_volume_up
9264,what time does the train leave for chicago,transport_query
3983,find me the best knock knock joke on the internet,general_joke
2129,every wednesday night at five pm remind me to meet phil,calendar_set
5068,set the living room lights to red,iot_hue_lightchange
4952,can you begin the brew,iot_coffee
8462,i would like to know the best rating pubs in the local area,recommendation_locations
4647,please try your last sentence you said once again.,general_repeat
10851,what color is a dragon fruit,qa_factoid
6989,give a hand to this game,play_game
8742,post a facebook status update,social_post
10159,remind me tomorrow at four about an event,calendar_set
10257,where does joe joe live,email_querycontact
7488,how many pesos can i get for a dollar right now,qa_currency
10956,anything new on social media,social_query
6330,how do you feel after hearing justin bieber's new album,music_query
1167,what alarms are set in the house,alarm_query
5196,dim all interior lights,iot_hue_lightdim
3458,olly can you please shut down.,general_commandstop
4303,"it's excellent, appreciated.",general_praise
3700,any one is okay to me.,general_dontcare
7587,which currency is greater the us dollar or yen,qa_currency
8870,in every three hours give me my facebook update,social_query
5281,light off now,iot_hue_lightoff
8194,list the latest apple stock prices,qa_stock
3647,would you please confirm details.,general_confirm
746,skip this one,play_podcasts
4043,i wanna laugh can you make it happen,general_joke
10342,"i don't mind for any one, olly.",general_dontcare
6246,i really ska music,music_likeness
7356,play radio mirchi for me,play_radio
622,what is in my favorites music folder,music_likeness
10351,anything is good to me.,general_dontcare
1556,silently adjust,audio_volume_mute
5184,turn down lights,iot_hue_lightdim
396,"it's helpful, appreciated.",general_praise
7107,song next please,play_music
6968,open up angry birds,play_game
6984,do you want to play,play_game
4371,ah it's amazing.,general_praise
8147,what are the stock prices,qa_stock
4607,speak one more time please.,general_repeat
1423,wake me up at this time,alarm_set
7795,how many legs does a dog have,qa_factoid
6907,want to play a game of trivia,play_game
10262,tell me the landline number,email_querycontact
6144,delete my shopping list,lists_remove
9923,how does it feel outside,weather_query
1346,set alarm for eight am,alarm_set
7026,play anything by cat stevens and i'll be happy,play_music
3852,i can not quite catch up with you.,general_explain
2717,save my contacts,email_addcontact
7953,how much money will i make for the week if i make dollars per hour and work twenty hours,qa_maths
4732,please turn on my robot vacuum cleaner,iot_cleaning
2442,when it's ten pm here what time is it in brisbane,datetime_convert
6270,this is a good song put it on repeat,music_likeness
3813,would not mind for any one.,general_dontcare
9096,hey order me some take out from jason's deli,takeaway_order
5609,turn off the wemo socket in the kitchen,iot_wemo_off
7297,open podcast player,play_podcasts
1446,can you set my alarm for seven thirty am,alarm_set
10487,brew me a cup of coffee,iot_coffee
925,who is doing facebook live right now,social_query
2537,may i know the time in london,datetime_query
526,increase brightness by twenty percent,iot_hue_lightup
1849,march one is susan's birthday right,calendar_query
3183,email my sister about mom's birthday jane we should think about arranging the party at the park,email_sendemail
7126,play neil sedaka,play_music
20,turn off my first alarm,alarm_remove
10653,my favourite music band is queen,music_likeness
5990,what is my list,lists_query
3543,please check and confirm the command.,general_confirm
7862,tell me who the thirty second president is,qa_factoid
5083,make the lighting bit more warm here,iot_hue_lightchange
3508,will you check and confirm instruction.,general_confirm
7287,go to beginning of previous episode,play_podcasts
6483,open music player settings,music_settings
405,what is your country,general_quirky
1943,what is happening this weekend,calendar_query
3961,"s2, i was unclear about your response.",general_explain
5672,please turn on my smart plug socket,iot_wemo_on
2846,do i have any new emails from dan,email_query
9519,request a taxi from udrive service,transport_taxi
5174,please lower the lights,iot_hue_lightdim
3902,"s1, please explain me more on your answers.",general_explain
744,can you please download my podcast file available in internet and play it once,play_podcasts
6624,let me know if anything happens on that subject,news_query
10849,who is the better half of obama,qa_factoid
4756,clean the carpets,iot_cleaning
3275,yeap strongly agreed.,general_affirm
5820,create a new list,lists_createoradd
7313,play a podcast about latest yoga videos,play_podcasts
8829,check my facebook notification,social_query
6519,repeat all,music_settings
10370,"s1, please elaborate me on your answer further.",general_explain
13,what alarm time had you set,alarm_query
2882,check in contacts,email_querycontact
5741,add eggs to my grocery list,lists_createoradd
4289,"that's cool,.",general_praise
2652,save this email in contact,email_addcontact
1886,what time do i have a doctors appointment on the twenty second,calendar_query
9217,remember i've ordered a cake for tonight's birthday party let me know the status please,takeaway_query
4226,you have done the task wrong.,general_negate
9161,does charley's steakhouse deliver,takeaway_query
8591,kung fu panda three,recommendation_movies
642,what music service has some soul music i can listen to,music_query
8753,tweet the current temperature,social_post
7936,actually what is the life style of sahara desert,qa_factoid
6761,resume the playback of a child called it,play_audiobook
2842,do i have email from my friend rachel,email_query
5030,change the light color to black light,iot_hue_lightchange
614,i like to be it,music_likeness
6808,play my book,play_audiobook
9352,how often does the train arrive and depart from penn station,transport_query
1120,are there any alarms set right now,alarm_query
6616,what's the latest news about us election,news_query
7225,please play james altucher's podcast,play_podcasts
4662,would you tell me it one more time please.,general_repeat
10407,"dammit, i think incorrect response.",general_negate
1807,what meetings do i have between eight ten today,calendar_query
7535,please give me detail of one yen equals dollar,qa_currency
8891,anything new on insta,social_query
8846,instagram,social_query
5683,enable my plug,iot_wemo_on
9570,order a train ticket to boston,transport_ticket
5601,switch off the smart plug socket now,iot_wemo_off
11034,call a cab,transport_taxi
9082,order two cheeseburgers from wings n. ale on university drive,takeaway_order
5377,please turn off the light,iot_hue_lightoff
4570,one more again please.,general_repeat
10780,lets hear wgrr one hundred and three point five,play_radio
3820,don't get this.,general_explain
9541,book an outstation cab for tomorrow,transport_taxi
5081,change light colors,iot_hue_lightchange
9450,need a taxi for my travel,transport_taxi
476,could you change the lights colour to green please,iot_hue_lightchange
4879,start a cup of coffee for me,iot_coffee
4556,tell me once again.,general_repeat
3930,"s2, last sentence was not clear.",general_explain
5718,add a item,lists_createoradd
2876,check emails from gary for last hour,email_query
2186,remind me about my biology test at fsu on friday,calendar_set
1148,read me my alarms,alarm_query
11006,when will my chinese food arrive,takeaway_query
8762,put this on my facebook,social_post
5881,can you find my lists,lists_query
10405,"shit, that isn't what i wanted.",general_negate
9050,find and order rasgulla of janta sweet home pvt ltd,takeaway_order
7962,what is the square root of thirty six,qa_maths
7040,play songs by adele,play_music
3412,olly will you shut down.,general_commandstop
10139,please clear my calendar for tomorrow,calendar_remove
2890,what is joe joe's home address,email_querycontact
9149,can i get takeaway from arby's,takeaway_query
3487,"that is all, just cancel it.",general_commandstop
5037,can the lights be changed to green,iot_hue_lightchange
5407,turn off lights,iot_hue_lightoff
2639,what is today's current date,datetime_query
11075,what is the current traffic in washington town,transport_traffic
10789,can you play beats one radio,play_radio
1788,increase the volume of the left speaker by ten,audio_volume_up
8987,from wangs kitchen restaurant home delivery for a chicken manchow soup,takeaway_order
8347,show me concerts in sacramento,recommendation_events
10881,how much does bde cost,qa_stock
8707,send a complaint to my boss,social_post
5734,make a new list,lists_createoradd
3299,yeah you've got my instructions right.,general_affirm
10178,how do you pan sear a porterhouse steak,cooking_recipe
3384,"olly that is all, just cancel.",general_commandstop
5573,turn off the socket,iot_wemo_off
6492,change song,music_settings
5090,turn living room lights red,iot_hue_lightchange
1367,set an alarm for the dance classes two hours before the classes start,alarm_set
9797,how is traffic over the donner summit now,transport_traffic
8991,start a takeaway order for me,takeaway_order
1628,will you please mute my speakers,audio_volume_mute
8997,can you order me some buffalo chicken pizza,takeaway_order
5227,minimize the lights,iot_hue_lightdim
3454,olly will you shut off.,general_commandstop
2158,remind me after a month,calendar_set
7032,find songs from my big band playlist,play_music
10848,when was einstein's birthday,qa_factoid
1105,do i have an alarm set for morning flight,alarm_query
10858,what is two hundred divided by thirteen,qa_maths
8731,tweet consumer service that i am very disappointed with my recent interaction,social_post
4831,turn the robot vacuum cleaner on,iot_cleaning
73,just increase the volume a little,audio_volume_up
8945,order me some chipotle,takeaway_order
624,all i ever want to hear is rap,music_likeness
2642,show time in china,datetime_query
10362,"s1, could you rephrase further on what you have said to me please.",general_explain
6130,delete the shopping list,lists_remove
11094,how me the highest weather this week,weather_query
4468,what's next,general_quirky
2398,i want to cook pasta in american style show me how,cooking_recipe
4693,can you retry please.,general_repeat
4966,coffee make now,iot_coffee
10521,minimize the light power,iot_hue_lightdim
1779,change the speaker volume to sixty five percent,audio_volume_up
7280,play episode two of the intern,play_podcasts
2557,show me what day the thirty first is on,datetime_query
6991,i want to play blackjack,play_game
2900,call dad,email_querycontact
4194,"stop, i think that's not the correct command.",general_negate
9971,whats the average temperature in mangalore for this week,weather_query
9410,is there any train plying from pune to mumbai tonight,transport_query
3848,again clarify me on your answers please.,general_explain
3680,i don't really mind.,general_dontcare
9477,i need a taxi to go home,transport_taxi
2066,cancel future event from place i worked,calendar_remove
8507,where do people shop for clothes here,recommendation_locations
10783,switch on the radio,play_radio
3987,what's the funniest joke you know,general_joke
9909,weather for the next week in new york,weather_query
4191,that's not the correct answer.,general_negate
10396,sorry but i think you have messed up with command.,general_negate
5592,switch wemo plug socket off,iot_wemo_off
6389,what song is playing right now,music_query
10630,please remove list,lists_remove
6835,resume harry potter book one,play_audiobook
6906,start angry bird,play_game
1024,book me on a train leaving penn station tomorrow travelling to any city more than two hundred miles away,transport_ticket
10236,how many emails today,email_query
3884,what did you mean by it.,general_explain
3414,"that's all, just stop.",general_commandstop
306,check and confirm my last question please.,general_confirm
8108,honda stock price,qa_stock
7509,what's the pound to dollar exchange rate,qa_currency
1900,is there any program for tomorrow evening,calendar_query
3130,send an email to my boss and attach the presentation file with it apologize for being late,email_sendemail
9008,call and order pizza for delivery,takeaway_order
4348,"it is useful, thank you so much.",general_praise
5491,add light,iot_hue_lightup
8092,when does iphone stock usually drop,qa_stock
9738,how is the traffic at the moment,transport_traffic
6547,what's going on at the capitol,news_query
6063,reset my locations list,lists_remove
7528,how many dollars are in a euro,qa_currency
82,make this a bit louder,audio_volume_up
659,what is the latest headline news from this newsource,news_query
2291,how do i cook rice,cooking_recipe
261,yeah you understood command correcly.,general_affirm
7309,go to the third episode of this podcast,play_podcasts
8833,brief me about my news feed stories,social_query
7030,please play michael jackson album,play_music
5854,add to my groceries,lists_createoradd
5829,create a new list of my due bills,lists_createoradd
8240,show todays events in new york,recommendation_events
9884,temperature this hour,weather_query
2000,delete event for tuesday,calendar_remove
538,turn off the rice cooker socket,iot_wemo_off
9938,do i need a jacket today,weather_query
5641,switch on the wemo plug,iot_wemo_on
5337,can you turn off the living room lights,iot_hue_lightoff
3503,"olly that is all, cancel.",general_commandstop
7082,i'dl like to hear any classical except for bach or schubert,play_music
4274,"that is helpful, thanks.",general_praise
7419,play rush limbaugh on ninety seven fm,play_radio
246,email john smith,email_sendemail
7398,play a news radio station,play_radio
9017,place an order for a combo platter from china buffet,takeaway_order
1289,change my alarm,alarm_remove
2490,what is the time difference between california and michegan,datetime_convert
1978,remove all events from my calendar,calendar_remove
1145,how many alarms do i have set for morning hours between six and nine am,alarm_query
9702,transportation ticket booking train,transport_ticket
1469,set an eight hundred am alarm for next tuesday,alarm_set
8394,find a shop that sells beer,recommendation_locations
1842,please tell me when's my financial meeting,calendar_query
7979,is the answer of five plus two seven,qa_maths
10762,please start the podcast,play_podcasts
6620,what is happening in the world today,news_query
3526,can you check my last question.,general_confirm
9453,call a uber in thirty minutes,transport_taxi
7923,find me the perfect girlfriend,qa_factoid
2210,add a reminder for april twenty as my bro's birthday,calendar_set
2931,will you look up joe's contact information for me,email_querycontact
3442,olly please would you just stop it.,general_commandstop
1348,please set an alarm for tomorrows meeting at seven am,alarm_set
8208,i would like to receive updates about the stock market every day,qa_stock
8547,what movies are playing at theatres near me,recommendation_movies
6004,find the list,lists_query
7592,check currencies,qa_currency
2225,please set a reminder for church services on sundays for eleven am,calendar_set
1500,you're too loud,audio_volume_down
28,please turn off the alarm,alarm_remove
5015,adjust light when i get home,iot_hue_lightchange
254,yeah wonderful response.,general_affirm
6728,resume audio,play_audiobook
1543,lower your volume please,audio_volume_down
628,who is the song writer,music_query
1503,quieter,audio_volume_down
7503,how much is ten u. s. d. to cad,qa_currency
1887,what are the upcoming reminders,calendar_query
8248,events in city,recommendation_events
9692,hello book train ticket from mumbai to sangli for tomorrow morning,transport_ticket
9311,go to agha station,transport_query
751,play the radio,play_radio
10670,tell artist and title of this song,music_query
4317,"it's fantastic, musch appreciated.",general_praise
6042,delete call newspaper from my vacation list,lists_remove
1140,tell me if my alarm is set for the morning,alarm_query
10914,where is a nearby park where i can go running,recommendation_locations
10470,take it in hand,iot_cleaning
4917,would you set the coffee maker running,iot_coffee
8906,what are the latest photos on my instagram account,social_query
1188,did i set an alarm to have tablets in the noon,alarm_query
10709,resume war and peace,play_audiobook
9369,directions to mcdo,transport_query
2427,it is nine here what time is it in california,datetime_convert
8393,where is the best pizza on sixth street,recommendation_locations
5767,i want to start a new list,lists_createoradd
2188,set a reminder for fifteen minutes to change laundry loads,calendar_set
7821,where is los angeles,qa_factoid
4973,how do i set my coffee machine to make coffee,iot_coffee
4297,"that's amazing job, musch appreciated.",general_praise
1294,please remove my alarm,alarm_remove
8726,send a tweet to kroger about spoiled milk,social_post
91,do i need to pick up the kids from anything today,calendar_query
3194,yeap you have done answer exactly.,general_affirm
4802,start vacuuming,iot_cleaning
6862,play this game with me,play_game
4084,"dammit, it isn't what i asked.",general_negate
5963,the list contain what,lists_query
1352,tell me when it is five pm,alarm_set
7192,start podcasts on nfl,play_podcasts
1077,report alarm settings,alarm_query
3897,"s2, i was not clear about that.",general_explain
8798,what new posts are on my page,social_query
7844,how long was bryan cranston on breaking bad,qa_factoid
7741,what is marketing,qa_definition
10834,what does it look like,qa_definition
3660,can you please confirm detail.,general_confirm
1528,cut down the volume,audio_volume_down
1333,update alarm,alarm_set
4769,start cleaning floors,iot_cleaning
4945,prepare a coffee,iot_coffee
3754,"i wouldn't really bother, olly.",general_dontcare
7293,go back to the last episode in this podcast,play_podcasts
10324,please will you check and confirm my last instruction.,general_confirm
2038,please delete all my calendar events,calendar_remove
5035,i would like the house lights to be pink,iot_hue_lightchange
8310,what bands are playing in town this weekend,recommendation_events
10725,play mindsweeper with me,play_game
9483,book an uber to pick me up now,transport_taxi
3131,lindafancy55@gmail dot com,email_sendemail
5403,turn lights in the room off,iot_hue_lightoff
9330,what time does the train departs lagos,transport_query
8161,how much is amazon stock,qa_stock
7428,let's have the radio on,play_radio
567,please add item to list,lists_createoradd
7714,describe the statue of liberty,qa_definition
2843,how many emails do i have in the last fifteen minutes,email_query
7273,skip to the next episode of this podcast,play_podcasts
3908,can you please further elaborate what you just said.,general_explain
10259,find john smith from alabama,email_querycontact
912,tweet that there was an insect in the chocolate packet,social_post
7572,what is the us dollar equivalent of one euro,qa_currency
5778,create a new list for school supplies,lists_createoradd
4477,i would like my to write original romantic messages for my wife,general_quirky
10120,do i have any appointments scheduled for march twenty four two thousand and seventeen,calendar_query
9758,what is the condition of traffic from work to home,transport_traffic
2294,how long do i roast chicken breasts,cooking_recipe
6530,repeat song number ten from main list,music_settings
696,my games to play in my phones,play_game
5944,tell me about the list,lists_query
2001,clear my day on the twenty ninth,calendar_remove
8982,what mexican restaurants are there nearby for takeout,takeaway_order
2449,what is the time in india when the time in us is twelve pm,datetime_convert
9912,sunny in oslo,weather_query
887,where is the best place to buy party supplies in town,recommendation_locations
8750,tweet consumer service that the goods are of low quality,social_post
572,open google keep,lists_query
5443,i need more light,iot_hue_lightup
1187,can you tell me if i have any alarms set,alarm_query
6608,give me international news,news_query
3729,any one would be good to me.,general_dontcare
5147,give me a new light color,iot_hue_lightchange
6500,please check and repeat this song one time more,music_settings
9871,whats the traffic density in,transport_traffic
1718,volume louder please,audio_volume_up
394,"awesome job, you did well.",general_praise
2732,please check if there is a new email on the inbox,email_query
2318,how do i make cookies,cooking_recipe
5235,lower lights now,iot_hue_lightdim
1470,set alarm for reminder,alarm_set
4017,tell me a joke about chickens,general_joke
8955,any low priced delicacies,takeaway_order
7068,play thinking out loud next,play_music
1021,book ticket for paris by train,transport_ticket
7496,given me the exchange rates between u. s. d. and cad,qa_currency
2651,just add a new email in my contacts from michael,email_addcontact
8722,send a tweet to kroger about being overcharged for groceries,social_post
774,what's the value of the euro relative to nzd,qa_currency
8211,did the price of walmart stock go up or down,qa_stock
6156,find list and remove apple,lists_remove
5153,period the light should be in dim,iot_hue_lightdim
7740,what is a banana,qa_definition
1537,please turn down the volume,audio_volume_down
4778,vacuum the dining room,iot_cleaning
270,yeah that is correct.,general_affirm
3850,please further rephrase it.,general_explain
4417,i want to buy over ear headphones with minimum frequency response of fifteen hz and maximum frequency response twenty two thousand hz,general_quirky
10276,compose a new email to ray,email_sendemail
221,does contact mona has an email as well,email_querycontact
719,please turn on my music,play_music
7646,please describe about microwave,qa_definition
3536,could you please check that.,general_confirm
6831,can you pause the audio,play_audiobook
8736,hello my item which i bought from some one has gone out of order,social_post
46,set alarm at six thirty am,alarm_set
7218,next podcast,play_podcasts
4505,find me the cheapest copy of the four hour body,general_quirky
5228,dim the living room lights,iot_hue_lightdim
5128,change the light color to white,iot_hue_lightchange
6802,play biography of jackie kennedy,play_audiobook
7989,what is twelve times eight,qa_maths
3726,doesn't really matter with me.,general_dontcare
9393,can i get a train ticket to chicago for next saturday around noon,transport_query
9240,do they deliver,takeaway_query
5999,there are anything in my list,lists_query
317,"it does not matter to me, olly.",general_dontcare
1598,silence,audio_volume_mute
6059,remove night night playlist,lists_remove
